_H10;57.123167;19.603167;149;177000;1422;S1;4;1997;1
_H11;57.094333;19.678667;182;177000;1422;S1;4;1997;1
_H13;57.315167;18.944333;42;177000;1422;S1;4;1997;2
_H14;57.285667;19.022833;60;177000;1422;S1;5;1997;2
_H15;57.256667;19.098;86;177000;1422;S1;5;1997;2
_H16;57.227333;19.1745;112;177000;1422;S1;5;1997;2
_H17;57.198667;19.248667;136;177000;1422;S1;5;1997;2
_H18;57.169833;19.323333;164;177000;1422;S1;5;1997;2
_H19;57.140667;19.398667;175;177000;1422;S1;5;1997;2
_H2;57.356;19.001833;48;177000;1422;S1;3;1997;1
_H20;57.1115;19.473833;176;177000;1422;S1;5;1997;2
_H21;57.082833;19.548833;164;177000;1422;S1;5;1997;2
_H22;57.053333;19.625;177;177000;1422;S1;5;1997;2
_H24;57.274333;18.889833;39;177000;1422;S1;5;1997;2
_H25;57.245333;18.965667;61;177000;1422;S1;5;1997;2
_H26;57.216167;19.040667;80;177000;1422;S1;5;1997;2
_H27;57.187333;19.116333;100;177000;1422;S1;5;1997;2
_H28;57.1585;19.190167;131;177000;1422;S1;5;1997;2
_H29;57.129333;19.2655;157;177000;1422;S1;5;1997;2
_H3;57.326667;19.077333;66;177000;1422;S1;3;1997;1
_H30;57.100167;19.341;178;177000;1422;S1;5;1997;2
_H31;57.070667;19.415333;176;177000;1422;S1;5;1997;2
_H32;57.041833;19.490667;175;177000;1422;S1;5;1997;2
_H33;57.013333;19.568333;164;177000;1422;S1;5;1997;2
_H35;57.2335;18.84;36;177000;1422;S1;5;1997;2
_H36;57.2045;18.914833;58;177000;1422;S1;5;1997;2
_H37;57.176;18.986333;62;177000;1422;S1;5;1997;2
_H38;57.1465;19.062333;101;177000;1422;S1;5;1997;2
_H39;57.117333;19.137333;131;177000;1422;S1;5;1997;2
_H4;57.297833;19.1525;95;177000;1422;S1;3;1997;1
_H40;57.088333;19.212;155;177000;1422;S1;129;1997;2
_H41;57.059333;19.286667;172;177000;1422;S1;5;1997;2
_H42;57.0305;19.362667;180;177000;1422;S1;4;1997;2
_H43;57.001333;19.436833;168;177000;1422;S1;4;1997;2
_H44;56.9725;19.510167;161;177000;1422;S1;4;1997;2
_H46;57.1925;18.782167;32;177000;1422;S1;5;1997;2
_H47;57.164;18.857333;52;177000;1422;S1;5;1997;2
_H48;57.134667;18.9335;72;177000;1422;S1;5;1997;2
_H49;57.105833;19.008333;98;177000;1422;S1;5;1997;2
_H5;57.268167;19.2245;117;177000;1422;S1;3;1997;1
_H50;57.076667;19.083;131;177000;1422;S1;5;1997;2
_H51;57.047667;19.1575;163;177000;1422;S1;6;1997;2
_H52;57.018333;19.232667;161;177000;1422;S1;5;1997;2
_H53;56.9895;19.306833;173;177000;1422;S1;5;1997;2
_H54;56.96;19.382667;165;177000;1422;S1;5;1997;2
_H55;56.931333;19.456667;168;177000;1422;S1;5;1997;2
_H57;57.1525;18.732333;29;177000;1422;S1;2;2000;1
_H58;57.122;18.806333;37;177000;1422;S1;2;2000;1
_H59;57.093833;18.882;75;177000;1422;S1;2;2000;1
_H6;57.239333;19.302833;149;177000;1422;S1;4;1997;1
_H60;57.065;18.956667;103;177000;1422;S1;2;2000;1
_H61;57.036;19.0315;124;177000;1422;S1;2;2000;1
_H62;57.007;19.107667;151;177000;1422;S1;2;2000;1
_H63;56.977833;19.1835;154;177000;1422;S1;2;2000;1
_H64;56.948833;19.257167;170;177000;1422;S1;2;2000;1
_H65;56.92;19.331167;170;177000;1422;S1;2;2000;1
_H66;56.890667;19.406;164;177000;1422;S1;2;2000;1
_H68;57.110833;18.674833;21;177000;1422;S1;1;1997;1
_H69;57.082167;18.75;37;177000;1422;S1;1;1997;1
_H7;57.210333;19.377833;153;177000;1422;S1;5;1997;1
_H70;57.052667;18.825667;67;177000;1422;S1;1;1997;1
_H71;57.024333;18.9;107;177000;1422;S1;1;1997;1
_H72;56.995167;18.973833;129;177000;1422;S1;1;1997;1
_H73;56.966;19.05;148;177000;1422;S1;1;1997;1
_H74;56.937333;19.1235;155;177000;1422;S1;1;1997;1
_H75;56.908;19.199167;170;177000;1422;S1;1;1997;1
_H76;56.879333;19.272667;169;177000;1422;S1;1;1997;1
_H77;56.854833;19.354;164;177000;1422;S1;1;1997;1
_H8;57.181;19.453;165;177000;1422;S1;4;1997;1
_H9;57.152333;19.528333;155;177000;1422;S1;4;1997;1
_LL3a;60.064667;26.34615;65;134000;1200;S1;2;2011;1
_LL4a;60.016817;26.080117;59;134000;1200;S1;1;2011;1
06;59.935717;24.755333;-9;134000;1200;S1;1;2013;1
07;59.8068;24.281467;-9;134000;1200;S1;1;2013;1
08;59.7126;23.75115;-9;134000;1200;S1;1;2013;1
09;59.621683;23.235967;-9;134000;1200;S1;1;2013;1
107;57.849983;23.9163;31;192000;1300;S1;1;2010;1
10F;60.083317;28.583317;37;190000;1200;S1;1;2014;1
111A;57.804483;22.857817;32;192000;1300;S1;1;2010;1
1390;61.509;21.25015;33;134000;1130;S1;1;2010;1
142;57.566817;22.981967;41;192000;1300;S1;1;2010;1
163B;57.183483;24.217;21;192000;1300;S1;1;2010;1
167B;57.054817;23.887317;21;192000;1300;S1;1;2010;1
16A;57.880167;22.884667;35;191000;1300;S1;3;2005;2
2;60.083317;28.71665;37;190000;1200;S1;3;2014;3
22BF;56.48;18.78;103;177000;1422;S1;5;1977;2
2359;55.34915;15.646983;95;126100;1430;S1;3;2012;1
23B;59.33445;23.302133;70;191000;1410;S1;1;2009;1
23BFA;56.48333;19.25;127;177000;1422;S1;1;1977;1
2-9;59.5;19.866667;74;177000;1410;S1;1;1971;1
2A2;59.4;22.13017;78;134000;1410;S1;5;1964;3
2ANCH1;59.599;23.819333;73;134000;1200;S1;18;1998;1
2C;55.919833;20.666667;33;193000;1430;S1;1;2004;1
3:11;59.81683;24.73017;62;191000;1200;S1;1;1974;1
33F;59.94985;26.998367;68;190000;1200;S1;4;2014;4
34A;57.800167;21.566667;25;192000;1422;S1;1;2004;1
35F;60.082167;27.116233;67;190000;1200;S1;2;2014;2
38A;60.11683;24.9635;28;134000;1200;S1;30;1966;17
39;60.07;24.9695;36;134000;1200;S1;1;1966;1
39A;60.06683;24.98017;41;134000;1200;S1;132;1966;45
39A2;60.0637;24.994583;52;134000;1200;S1;5;2010;3
4;60.11667;27.38335;58;190000;1200;S1;1;2016;1
40;57.3835;21.333167;30;192000;1422;S1;1;2004;1
40A;57.3835;21.116833;67;192000;1422;S1;1;2004;1
45A;56.616833;20.45;73;192000;1422;S1;1;2004;1
59H;60.00115;24.959983;48;134000;1200;S1;6;2010;5
5B;55.693333;20.603;48;193000;1430;S1;1;2004;1
5C;55.683167;20.2565;67;193000;1430;S1;1;2004;1
60H;59.94615;24.971667;60;134000;1200;S1;5;2010;4
6227;55.317983;15.627817;-9;126100;1430;S1;1;2010;1
69X;65.616667;24.416667;21;134000;1110;S1;1;1962;1
6B;55.531;20.564;64;193000;1430;S1;5;2004;4
6K;59.858333;28.691633;26;190000;1200;S1;2;2014;2
6P;59.829983;28.433333;28;190000;1200;S1;4;2014;4
7X;65.60033;24.47933;15;134000;1110;S1;2;1962;2
81H;59.897833;24.890833;77;134000;1200;S1;5;2010;4
8X;65.634;24.513;18;134000;1110;S1;1;1962;1
9F5;60.132317;27.727083;50;190000;1200;S1;4;2014;4
A.ASKÖ;58.78317;17.71333;35;177000;1410;S1;1;1974;1
A/1;63.6115;-32.920833;2760;0;0;S1;1;1990;1
A/2;64.033333;-33.3575;2368;0;0;S1;1;1990;1
A/3;64.26;-33.625;2018;0;0;S1;1;1990;1
A/4;64.423;-33.781;1735;0;0;S1;1;1990;1
A/5;64.540333;-33.922833;1508;0;0;S1;1;1990;1
A/6;64.711;-34.1015;1162;0;0;S1;1;1990;1
A/7;64.912833;-34.358;867;0;0;S1;1;1990;1
A;59.933333;24.725;64;134000;1200;S1;2;1995;1
A10;64.967;23.36283;94;134000;1110;S1;10;1969;6
A11;65.10033;23.61283;60;134000;1110;S1;10;1969;6
A12;65.23367;23.81283;58;134000;1110;S1;16;1969;10
A13;65.33367;23.99617;29;134000;1110;S1;16;1969;10
A14;65.42033;24.22117;30;134000;1110;S1;4;1990;3
A15;65.53367;24.41283;25;134000;1110;S1;4;1967;4
A15A;65.50533;24.37117;29;134000;1110;S1;1;1986;1
A1A;59.249667;22.610833;55;191000;1410;S1;1;1996;1
A1B;59.250167;22.611;56;191000;1410;S1;1;1996;1
A1C;59.250167;22.611;56;191000;1410;S1;1;1996;1
A2;63.61683;21.1795;45;177000;1120;S1;5;1969;3
A2A;63.61683;21.41283;34;134000;1120;S1;2;1985;2
A2E;63.61683;21.32117;26;134000;1120;S1;4;1979;2
A3;63.79017;21.56283;65;177000;1110;S1;8;1979;4
A5;64.11683;22.04617;103;177000;1110;S1;22;1969;13
A7;64.467;22.61283;80;177000;1110;S1;12;1969;6
A7A;64.40867;22.54617;56;177000;1110;S1;8;1984;7
A7N;64.43367;22.61283;80;134000;1110;S1;1;1979;1
A8;64.65033;22.86283;86;177000;1110;S1;20;1969;11
A9;59.8835;25.63033;77;134000;1200;S1;3;1987;1
AA11;60.235;18.9465;248;177000;1140;S1;18;1988;1
AA15;60.33;19.03317;173;177000;1130;S1;18;1988;1
AA17;60.38333;18.93483;117;177000;1130;S1;15;1988;1
AA19;60.38;19.12983;62;177000;1130;S1;15;1988;1
AA21;60.43167;19.04317;59;177000;1130;S1;14;1988;1
AA6;60.19333;18.9715;226;177000;1140;S1;17;1988;1
AA7;60.19;19.0815;256;177000;1140;S1;16;1988;1
AA9;60.25833;19.1365;148;134000;1140;S1;18;1988;1
AALTO_H;59.5792;25.1417;61;191000;1200;S1;1;2009;1
AALTO_HKI;59.965;25.235;62;134000;1200;S1;66;2001;14
AALTO_HKI_BABY;59.95635;25.2464;58;134000;1200;S1;1;2015;1
AALTO_PI;59.25;20.99683;98;134000;1410;S1;39;2003;12
AALTO_PM;64.68378;23.24083;-9;134000;1110;S1;3;2012;3
AALTO_SM;61.8001;20.232667;-9;134000;1130;S1;9;2011;6
AALTO_SM2;61.7685;20.226833;-9;134000;1130;S1;28;2015;1
AALTO_WH;59.966833;25.2425;57;134000;1200;S1;1;2002;1
AALTOP;59.466667;20.345;59;134000;1410;S1;1;1986;1
AALTOPI;59.25;21;98;134000;1410;S1;3;1996;3
AALTOPIA;59.2535;20.999167;100;134000;1410;S1;1;1996;1
AALTOPOIJU;57.41667;19.05333;96;177000;1422;S1;7;2000;4
AALTOSM;61.80185;20.233817;112;134000;1130;S1;1;2015;1
ABSIS01;78.916333;8.582833;270;0;0;S1;1;2003;1
ABSIS02;78.916833;7.718;1139;0;0;S1;1;2003;1
ABSIS03;78.916833;6.849333;1426;0;0;S1;1;2003;1
ABSIS04;78.917;5.548;2499;0;0;S1;1;2003;1
ABSIS05;78.914;4.259833;2731;0;0;S1;1;2003;1
ABSIS06;78.882;2.762167;2412;0;0;S1;1;2003;1
ABSIS07;78.499833;2.116667;2280;0;0;S1;1;2003;1
ABSIS08;78.501333;0.765;1336;0;0;S1;1;2003;1
ABSIS09;78.5035;-0.3955;2784;0;0;S1;1;2003;1
ABSIS10;78.502333;-1.450667;2768;0;0;S1;1;2003;1
ABSIS11;78.9985;6.758167;1269;0;0;S1;1;2003;1
AC03_01;76.657;13.288333;724;0;0;S1;1;2003;1
ADCP_ICE;66.076167;-27.068833;677;0;0;S1;4;1997;1
ADCP_Lovskar;60.2175;21.703817;-9;134000;1150;S1;1;2010;1
ADCPJML1;59.609333;23.621333;86;134000;1200;S1;1;1992;1
ADCPJML2;59.558333;23.621833;82;134000;1200;S1;1;1992;1
ADCPJML3;59.585667;23.571333;83;134000;1200;S1;1;1992;1
ADCPJML4;59.583833;23.671833;79;134000;1200;S1;1;1992;1
AE2;59.86667;19.66333;65;134000;1140;S1;1;1988;1
AE3;59.86667;19.49667;52;177000;1140;S1;1;1988;1
AE8;60;19.33;105;177000;1140;S1;1;1988;1
AE9;60;19.16333;117;177000;1140;S1;1;1988;1
AFT 210710;59.791633;24.30155;48;134000;1200;S1;1;2010;1
AFT 220710;58.1971;19.856233;-9;177000;1422;S1;1;2010;1
AFT 230710;55.4485;16.201333;77;177000;1430;S1;1;2010;1
AFT 260710;56.336617;19.70945;-9;192000;1422;S1;1;2010;1
AFT 260710a;56.34805;19.750317;-9;192000;1422;S1;1;2010;1
AFT_270710;57.532933;20.286967;-9;192000;1422;S1;1;2010;1
AG1;60.0885;25.50517;70;134000;1200;S1;2;1987;2
AG2;60.065;25.446667;56;134000;1200;S1;1;1987;1
AG3;60.01517;25.57517;63;134000;1200;S1;4;1987;3
AG4;60.04183;25.6035;67;134000;1200;S1;1;1987;1
AHVMERI;59.541667;20.141667;41;134000;1410;S1;1;1969;1
AI;59.69517;23.17683;63;134000;1200;S1;5;1962;4
AII;59.58983;22.93983;60;134000;1410;S1;14;1962;13
AIIA;59.61683;22.95517;58;134000;1410;S1;1;1979;1
AIII;59.49333;22.71683;80;134000;1410;S1;7;1962;6
AIRISTO;60.314167;22.056167;77;134000;1150;S1;2;1993;2
AIRISTO1;60.231767;21.8527;20;134000;1150;S1;1;2009;1
AIRISTO2;60.346483;22.086767;62;134000;1150;S1;1;2009;1
AIRISTO99;60.3515;22.06133;47;134000;1150;S1;5;1999;2
AIV;59.188833;21.758333;128;191000;1410;S1;3;1962;3
AJAX;59.700167;23.179833;62;134000;1200;S1;9;2001;4
AJAX_CO2;59.611183;23.228283;69;134000;1200;S1;3;2013;2
AJAX_LAATU;59.70015;23.179817;63;134000;1200;S1;1;2013;1
AJAX1;59.70017;23.18017;60;134000;1200;S1;74;1965;30
AJAX2;59.61683;23.08017;63;134000;1410;S1;11;1965;7
AJAX3;59.5;22.7135;79;134000;1410;S1;2;1967;2
AJAX5;59.66683;23.18017;65;134000;1200;S1;3;1970;2
AJAX6;59.7335;23.3135;66;134000;1200;S1;7;1970;4
AJAX7;59.736667;23.221667;53;134000;1200;S1;6;2005;1
AJAXJL;59.715333;23.229667;50;134000;1200;S1;3;1992;1
AJAXJV;59.723167;23.2195;79;134000;1200;S1;4;1992;3
AJAXP;59.7375;23.248667;40;134000;1200;S1;2;1992;1
AJAXRH;59.734333;23.246333;55;134000;1200;S1;1;1992;1
AJAXSC;59.7445;23.248167;56;134000;1200;S1;3;1992;1
AJAXX;59.68;23.181667;52;134000;1200;S1;1;1993;1
AJOKOE1;60.01917;25.14167;50;134000;1200;S1;1;2008;1
AJOKOE2;59.572333;22.428167;46;134000;1410;S1;2;2007;2
AJOKOE3;59.978;25.19817;63;134000;1200;S1;1;2008;1
AJOS1;65.643167;24.498833;15;134000;1110;S1;1;1990;1
AJOS2;65.616333;24.482333;19;134000;1110;S1;1;1990;1
AJOS3;65.65;24.267667;16;134000;1110;S1;1;1990;1
AJOS4;65.552167;24.411167;27;134000;1110;S1;1;1990;1
AK1;60.01665;25.133367;50;134000;1200;S1;1;2010;1
AK1_CTD;60.0267;25.271383;52;134000;1200;S1;1;2010;1
AK1L2008;60.019;25.15883;55;134000;1200;S1;1;2008;1
AK2011A;59.864983;24.415183;-9;134000;1200;S1;1;2011;1
AK2011B;59.868117;24.474933;49;134000;1200;S1;1;2011;1
AK2011C;59.7669;24.06475;71;134000;1200;S1;1;2011;1
AK2011D;59.85065;24.425633;-9;134000;1200;S1;4;2011;1
AK2011E;59.789383;24.265067;59;134000;1200;S1;1;2011;1
AK2011F;59.845717;24.296667;-9;134000;1200;S1;1;2011;1
AK2011G;59.867883;24.263233;33;134000;1200;S1;1;2011;1
AK2012A;59.816817;24.26665;-9;134000;1200;S1;1;2012;1
AK2012B;59.819683;24.3633;-9;134000;1200;S1;1;2012;1
AK2012C;59.810767;24.4671;-9;134000;1200;S1;1;2012;1
AK2012D;59.866483;24.631867;-9;134000;1200;S1;4;2012;1
AK2012E;59.928317;24.603317;-9;134000;1200;S1;1;2012;1
AK2012F;59.9459;24.635433;-9;134000;1200;S1;1;2012;1
AK2012G;59.933333;25.13335;-9;134000;1200;S1;4;2012;1
AK2012H;60.001083;25.250183;-9;134000;1200;S1;12;2012;1
AK2012I;60.071417;25.037183;-9;134000;1200;S1;2;2012;1
AK2012J;60.019;25.156283;-9;134000;1200;S1;2;2012;1
AK2012K;60.018533;25.071217;-9;134000;1200;S1;2;2012;1
AK2012L;59.86085;24.764167;-9;134000;1200;S1;14;2012;1
AK2012M;59.738883;24.925783;-9;191000;1200;S1;1;2012;1
AK2012N;59.925283;24.763333;-9;134000;1200;S1;1;2012;1
AK2012O;59.787733;24.68045;-9;191000;1200;S1;7;2012;1
AK2012P;59.716667;24.245833;-9;134000;1200;S1;6;2012;1
AK2012Q;59.7994;24.010367;-9;134000;1200;S1;5;2012;1
AK2L2008;60.037;25.19717;59;134000;1200;S1;1;2008;1
AK3L2008;59.99533;25.38433;63;134000;1200;S1;1;2008;1
AK4L2008;59.99317;25.42483;38;134000;1200;S1;1;2008;1
AKADCP1;60.067333;25.451033;-9;134000;1200;S1;4;2009;2
AKADCP1C;60.06685;25.42475;53;134000;1200;S1;6;2011;4
AKADCP1C_2013;60.066833;25.427483;-9;134000;1200;S1;1;2013;1
AKADCP2;59.96115;25.186417;64;134000;1200;S1;10;2009;6
AKADCP3;59.879583;25.6065;-9;134000;1200;S1;3;2009;2
AKADCP3B;59.91667;25.55883;71;134000;1200;S1;6;2012;3
AL1;59.915;19.590833;62;134000;1140;S1;1;2005;1
AL2;59.943333;19.589333;78;134000;1140;S1;1;2005;1
AL3;59.978333;19.592667;145;134000;1140;S1;1;2005;1
AL4;59.994167;19.5895;201;134000;1140;S1;1;2005;1
AL5;60.093333;19.591667;105;134000;1140;S1;1;2005;1
AL6;60.111667;19.5915;58;134000;1140;S1;1;2005;1
AL7;60.118333;19.589167;25;134000;1140;S1;1;2005;1
AL8;60.131667;19.591667;19;134000;1140;S1;1;2005;1
AL93;57.308;20.116833;241;192000;1422;S1;1;1997;1
ALAND_SEA;60.021667;19.546667;214;134000;1140;S1;1;1993;1
ALAND_SED;60.161833;19.1665;255;134000;1140;S1;1;2006;1
ALC1;60.30167;19.25317;40;134000;1130;S1;38;1981;2
ALLAS WP;59.612017;23.2825;74;134000;1200;S1;1;2014;1
ALU;59.716333;21.309833;-9;134000;1410;S1;1;2015;1
AM1;54.86667;13.1;42;106000;1430;S1;1;1982;1
AMINLL4A;60.016;26.083333;59;134000;1200;S1;1;2003;1
AMMON82;55.4;17.45;61;167000;1430;S1;1;1982;1
AMN;59.6905;23.257167;56;134000;1200;S1;11;2007;11
AN01;59.554167;23.3945;83;134000;1200;S1;1;1994;1
AN04;59.5535;23.390667;80;134000;1200;S1;1;1994;1
AN07;59.553667;23.39;80;134000;1200;S1;1;1994;1
AN10;59.553833;23.39;80;134000;1200;S1;1;1994;1
AN13;59.554;23.389667;81;134000;1200;S1;1;1994;1
AN16;59.555833;23.394833;84;134000;1200;S1;1;1994;1
AN19;59.5545;23.3955;84;134000;1200;S1;1;1994;1
AN22;59.553833;23.394167;82;134000;1200;S1;1;1994;1
ANCH1;59.708167;23.6335;61;134000;1200;S1;50;1998;2
ANCH2;59.708667;23.6335;61;134000;1200;S1;63;1998;2
ANCH3;59.708667;23.633667;61;134000;1200;S1;29;1998;2
ANCH4;59.7085;23.6325;61;134000;1200;S1;5;1998;2
ANCH5;59.708167;23.633333;61;134000;1200;S1;1;1998;1
ANCH6;59.7085;23.633333;61;134000;1200;S1;2;1998;1
ANCH7;59.708667;23.633167;61;134000;1200;S1;13;1998;1
ANCH8;59.708;23.6335;61;134000;1200;S1;5;1998;1
ANCHOR1;59.6875;23.651833;63;134000;1200;S1;1;1997;1
ANCHOR2;59.665833;23.6525;63;134000;1200;S1;1;1997;1
ANCHOR3;59.676667;23.650167;61;134000;1200;S1;1;1997;1
ANCHOR4;59.676667;23.65;62;134000;1200;S1;1;1997;1
ANDRIS;57.321667;20.034333;242;192000;1422;S1;1;1990;1
ANGESNAS;60.139667;21.688167;-9;134000;1150;S1;1;2015;1
ANHOLT_E;56.666717;12.116683;52;177000;4000;S1;1;2009;1
ANKKA;62.283717;19.990333;-9;134000;1130;S1;1;2014;1
ANNA1;60.197967;26.90075;-9;134000;1200;S1;1;2011;1
ANNA2;60.18175;26.8374;-9;134000;1200;S1;1;2011;1
ANNA3;60.12915;26.710833;-9;134000;1200;S1;1;2011;1
ANNAL;59.926;25.607;62;134000;1200;S1;1;1992;1
ANNALI;59.930167;25.635667;50;134000;1200;S1;1;1992;1
ANNALII;59.965333;25.920833;48;134000;1200;S1;1;1992;1
ANNALIIS;60.017167;26.3565;66;134000;1200;S1;1;1992;1
APE2012_UP;59.47117;21.47967;-9;134000;1410;S1;1;2012;1
APIUTO6;59.75917;21.35782;-9;134000;1410;S1;1;2014;1
APOIJU;57.416833;19.0535;39;177000;1422;S1;1;1997;1
ARKONA;55;13.749167;45;106000;1430;S1;1;1993;1
ARKONA1;54.975;13.709167;50;106000;1430;S1;1;1993;1
ARKONA2;55.024167;13.795;47;177000;1430;S1;1;1993;1
ARKONA3;54.98;13.789167;42;106000;1430;S1;1;1993;1
ARKONA4;54.9775;13.71;42;106000;1430;S1;1;1993;1
ARus;60.438117;28.277567;30;190000;1200;S1;4;2014;4
AS1;59.4835;23.17683;95;191000;1410;S1;4;1979;1
AS-1;59.9055;22.273;35;134000;1150;S1;1;2002;1
AS2;59.53017;23.19683;90;134000;1410;S1;5;1979;2
AS-2;60.081167;22.264833;47;134000;1150;S1;6;2002;4
AS-2_ET;60.043333;22.295167;32;134000;1150;S1;1;2003;1
AS-2_VH2;60.055167;22.2915;34;134000;1150;S1;1;2002;1
AS-2_VH3;60.0475;22.297333;32;134000;1150;S1;1;2002;1
AS3;59.57683;23.2135;77;134000;1200;S1;4;1979;1
AS-3;60.221167;22.433;19;134000;1150;S1;2;2002;2
AS4;59.62183;23.22683;67;134000;1200;S1;5;1979;2
AS-4;60.293;22.033;48;134000;1150;S1;2;2002;2
AS5;59.66683;23.24183;53;134000;1200;S1;7;1979;3
AS-5;60.307833;22.5005;33;134000;1150;S1;1;2003;1
AS-6;59.662333;21.967333;75;134000;1410;S1;3;2002;2
AS6;59.7085;23.25183;48;134000;1200;S1;7;1979;3
AS-6_SED;59.657333;21.9515;63;134000;1410;S1;2;2002;1
AS-6_VH;59.6625;21.958;66;134000;1410;S1;1;2002;1
AS-6_VH2;59.6625;21.951833;64;134000;1410;S1;1;2002;1
AS-7;59.468167;21.9375;71;134000;1410;S1;2;2002;2
ATVA;60.15833;19.19167;256;134000;1140;S1;27;1981;2
ATVB;60.125;18.89817;108;177000;1140;S1;18;1981;1
ATVD;60.24667;19.0465;243;177000;1140;S1;38;1981;2
ATVE;60.285;19.02983;130;177000;1130;S1;33;1981;2
ATVG;60.38;19.0415;68;177000;1130;S1;29;1981;2
ATVH;60.43333;19.1315;58;177000;1130;S1;10;1981;1
ATVI;60.435;18.94317;68;177000;1130;S1;33;1981;2
AV;59.13333;21.48017;129;191000;1410;S1;1;1964;1
AV1;60.08333;19.66333;44;134000;1140;S1;1;1967;1
AV2;60;19.64667;217;134000;1140;S1;3;1964;3
AV3;59.93333;19.44667;65;177000;1140;S1;2;1965;2
AV5;59.98333;19.02983;100;177000;1140;S1;2;1966;2
AV6;60.06667;19.09667;155;177000;1140;S1;2;1964;2
AV9;60.32167;19.18317;66;134000;1130;S1;19;1988;1
AVI;59.08333;21.2135;165;191000;1410;S1;5;1962;5
B/1;64.750167;-30.549167;2204;0;0;S1;1;1990;1
B/2;64.9135;-30.6685;2009;0;0;S1;1;1990;1
B/3;65.1645;-30.7825;1500;0;0;S1;1;1990;1
B/4B;65.283333;-30.791667;1130;0;0;S1;1;1990;1
B/5B;65.4;-30.8;658;0;0;S1;1;1990;1
B/6;65.533333;-30.816667;388;0;0;S1;1;1990;1
B;59.733333;23.975667;63;134000;1200;S1;2;1995;1
B_E1;59.55735;26.706017;21;191000;1200;S1;1;2009;1
B02;64.349167;22.1005;107;177000;1110;S1;1;1990;1
B10;59.9085;25.722;50;134000;1200;S1;3;1987;1
B11;59.9335;25.722;50;134000;1200;S1;3;1987;1
B12;59.9585;25.722;50;134000;1200;S1;4;1987;2
B18;64.85033;24.2295;23;134000;1110;S1;2;1969;1
B19;64.817;23.94617;41;134000;1110;S1;3;1969;2
B20;45;23.61283;78;0;0;S1;4;1969;2
B21;64.70033;23.26667;77;134000;1110;S1;7;1969;3
B22;34;23.19617;67;0;0;S1;7;1964;4
B3;61.616667;19.805;89;134000;1130;S1;1;1987;1
B5;64.23367;22.66667;70;134000;1110;S1;3;1962;2
B6;64.21667;22.91283;49;134000;1110;S1;1;1963;1
B6A;54.61;10.79833;22;126000;2200;S1;1;1980;1
B7A;45;11.13333;23;0;0;S1;2;1980;2
B8;64.116667;23.25;24;134000;1110;S1;1;1963;1
B8A;54.495;11.55;27;126000;2100;S1;2;1980;2
B8N;54.43333;11.54167;26;106000;2100;S1;1;1980;1
B9;59.8835;25.722;66;134000;1200;S1;3;1987;1
B9A;54.46333;12.14167;17;126000;2100;S1;1;1980;1
BA82;58.97667;20.5785;149;134000;1410;S1;8;1982;2
BAB10;59.4;20.07167;42;177000;1410;S1;1;1986;1
BAB11;59.47833;20.04833;50;177000;1410;S1;1;1986;1
BAB2;58.75833;20.39683;202;177000;1410;S1;10;1982;2
BAB3;58.835;20.3385;184;177000;1410;S1;13;1982;4
BAB4;58.90333;20.28017;158;177000;1410;S1;12;1982;3
BAB5;58.99;20.2185;136;177000;1410;S1;10;1982;3
BAB6;59.06667;20.15667;120;177000;1410;S1;9;1982;3
BAB7;59.14833;20.13667;88;177000;1410;S1;3;1986;2
BAB9;59.315;20.09333;58;177000;1410;S1;1;1986;1
BABC5;59.01333;20.28517;132;177000;1410;S1;6;1982;1
BABY_CO2;59.48485;22.18085;65;134000;1410;S1;5;2012;1
BABY_CO2B;59.47865;22.15035;59;134000;1410;S1;1;2012;1
BAC2;58.79;20.55017;166;191000;1410;S1;12;1982;3
BAC3;58.87;20.4885;184;134000;1410;S1;12;1982;3
BAC4;58.94333;20.43017;150;134000;1410;S1;12;1982;3
BAC5;59.02167;20.36683;125;177000;1410;S1;12;1982;3
BAC6;59.09667;20.30667;115;177000;1410;S1;13;1982;4
BAD2;58.82167;20.70017;155;191000;1410;S1;10;1982;2
BAD3;58.89833;20.64183;166;191000;1410;S1;15;1982;4
BAD4;58.995;20.55;150;134000;1410;S1;10;1984;2
BAD5;59.05333;20.51517;131;134000;1410;S1;16;1982;3
BAD6;59.13;20.45667;116;134000;1410;S1;13;1982;3
BAE2;58.85333;20.85017;105;191000;1410;S1;11;1982;2
BAE3;58.93;20.79183;135;191000;1410;S1;13;1982;3
BAE4;59.00833;20.73017;155;134000;1410;S1;12;1982;3
BAE5;59.085;20.67183;128;134000;1410;S1;15;1982;4
BAE6;59.16167;20.60667;109;134000;1410;S1;13;1982;3
BAF2;58.88333;20.99683;136;191000;1410;S1;11;1982;2
BAF3;58.96;20.9385;118;191000;1410;S1;11;1982;2
BAF4;59.03667;20.87517;146;191000;1410;S1;12;1982;2
BAF5;59.115;20.8185;118;134000;1410;S1;13;1982;3
BAF6;59.19167;20.75667;109;134000;1410;S1;13;1982;3
BAG6;59.22167;20.90517;116;134000;1410;S1;1;1982;1
BAPE;58.515433;20.199033;102;177000;1410;S1;1;2014;1
BAPE_2015_UP;57.077833;19.581167;-9;177000;1422;S1;1;2015;1
BAPE3;57.330633;19.9591;-9;192000;1422;S1;1;2014;1
BASIN;59.612;23.28245;74;134000;1200;S1;1;2015;1
BB1;55.283333;16.5;62;167000;1430;S1;10;1985;2
BB1_A;55.378667;15.461333;92;126100;1430;S1;1;1997;1
